order_id,customer_id,order_date,status,region_code
490,285,2024-02-06 09:43:57,SHIPPED,NORTH
491,57,2025-01-24 17:30:04,PLACED,CENTRAL
492,417,2024-04-07 21:28:07,DELIVERED,NORTH
493,144,2024-09-08 13:19:11,DELIVERED,CENTRAL
494,595,2023-07-07 09:52:57,RETURNED,EAST
495,244,2025-02-10 05:02:18,DELIVERED,EAST
496,400,2024-05-26 12:40:06,DELIVERED,WEST
497,180,2023-12-05 15:56:30,DELIVERED,WEST
498,58,2024-01-31 01:12:42,DELIVERED,NORTH
499,487,2024-05-06 15:36:01,RETURNED,SOUTH
500,377,2024-07-17 21:32:48,PLACED,CENTRAL
501,56,2023-02-24 01:47:22,DELIVERED,SOUTH
502,317,2024-01-28 23:53:09,DELIVERED,NORTH
503,454,2025-04-10 22:54:57,RETURNED,WEST
504,242,2024-02-01 22:59:11,CANCELLED,SOUTH
505,417,2024-11-12 17:21:32,DELIVERED,NORTH
506,423,2025-02-02 19:36:04,DELIVERED,WEST
507,268,2023-06-05 23:01:04,DELIVERED,CENTRAL
508,465,2025-04-30 20:46:11,DELIVERED,SOUTH
509,140,05-09-2025,SHIPPED,EAST
510,114,2024-05-02 08:23:47,DELIVERED,SOUTH
511,328,2025-07-11 18:31:34,CANCELLED,SOUTH
512,336,2024-02-09 22:51:01,SHIPPED,WEST
513,387,2024-07-25 01:06:18,CANCELLED,SOUTH
514,572,2023-02-02 05:02:35,DELIVERED,NORTH
515,173,19-12-2024,DELIVERED,CENTRAL
516,377,2024-02-09 03:23:06,DELIVERED,NORTH
517,465,2025-03-27 20:39:01,DELIVERED,SOUTH
518,273,2023-11-12 13:48:29,DELIVERED,SOUTH
519,221,2024-11-01 00:20:58,DELIVERED,SOUTH
520,150,11-10-2024,RETURNED,SOUTH
521,255,2025-08-17 12:47:18,DELIVERED,WEST
522,,2023-05-14 04:34:10,DELIVERED,WEST
523,393,2025-12-02 23:42:55,DELIVERED,EAST
524,61,24-04-2023,RETURNED,WEST
525,47,04-07-2024,DELIVERED,WEST
526,380,2024-04-14 22:17:29,CANCELLED,NORTH
527,174,2025-06-20 18:07:14,RETURNED,WEST
528,544,2023-07-24 22:19:00,DELIVERED,EAST
529,512,2023-03-10 14:29:04,CANCELLED,EAST
530,270,2024-10-30 02:46:08,DELIVERED,EAST
531,169,2025-03-14 02:08:19,RETURNED,SOUTH
532,451,13-05-2025,SHIPPED,SOUTH
533,,2023-10-12 12:00:12,DELIVERED,WEST
534,507,30-06-2023,DELIVERED,CENTRAL
535,116,2025-01-23 17:32:56,CANCELLED,NORTH
536,291,2024-06-27 02:11:35,SHIPPED,CENTRAL
537,600,2024-02-28 18:24:22,RETURNED,NORTH
538,185,2025-03-28 03:16:32,PLACED,WEST
539,337,17-11-2025,DELIVERED,NORTH
540,109,2024-09-04 07:42:55,SHIPPED,NORTH
541,492,2024-12-15 22:44:11,RETURNED,CENTRAL
542,,2025-10-19 04:15:11,DELIVERED,WEST
543,583,2024-05-19 17:43:35,CANCELLED,EAST
544,73,2024-05-17 00:40:56,DELIVERED,NORTH
545,246,2024-09-11 14:31:21,CANCELLED,NORTH
546,167,2023-02-01 20:44:38,DELIVERED,SOUTH
547,443,2023-07-07 08:22:04,RETURNED,CENTRAL
548,99,2023-07-23 22:43:18,DELIVERED,WEST
549,488,2024-11-22 23:17:48,DELIVERED,NORTH
550,191,2024-10-18 09:17:48,DELIVERED,NORTH
551,475,2025-03-08 10:45:24,DELIVERED,SOUTH
552,538,2025-02-08 10:57:07,DELIVERED,NORTH
553,131,2025-01-11 22:38:32,DELIVERED,SOUTH
554,583,23-03-2025,PLACED,NORTH
555,436,2025-03-08 13:28:50,DELIVERED,CENTRAL
556,600,2024-01-29 14:42:12,DELIVERED,NORTH
557,187,2025-10-24 17:25:39,PLACED,WEST
558,466,2025-12-30 05:08:09,DELIVERED,EAST
559,192,2024-06-14 05:52:04,PLACED,CENTRAL
560,109,2024-02-07 20:03:48,PLACED,WEST
561,,2023-07-01 06:04:51,DELIVERED,WEST
562,499,2025-10-18 17:28:13,CANCELLED,CENTRAL
563,405,2024-07-14 08:56:37,PLACED,SOUTH
564,17,2023-01-22 13:19:54,SHIPPED,NORTH
565,149,2023-11-22 00:38:25,DELIVERED,CENTRAL
566,475,2023-10-24 13:48:24,DELIVERED,NORTH
567,456,2023-09-16 00:51:41,DELIVERED,WEST
568,302,2025-06-28 02:49:00,CANCELLED,NORTH
569,,2024-06-02 14:49:56,DELIVERED,WEST
570,568,2025-02-09 01:09:18,PLACED,WEST
571,500,2025-01-25 03:09:26,PLACED,NORTH
572,567,17-10-2024,CANCELLED,WEST
573,356,2025-01-05 07:19:07,DELIVERED,SOUTH
574,481,2024-03-23 09:49:12,SHIPPED,SOUTH
575,348,2025-07-01 21:30:16,CANCELLED,WEST
576,400,2023-07-23 17:56:44,CANCELLED,EAST
577,166,2025-01-03 17:32:47,DELIVERED,NORTH
578,178,2025-11-02 05:40:01,DELIVERED,NORTH
579,506,2024-10-08 05:01:15,SHIPPED,NORTH
580,268,2023-01-29 03:57:27,SHIPPED,CENTRAL
581,346,2023-02-19 15:55:41,DELIVERED,NORTH
582,265,2025-05-23 00:11:13,DELIVERED,NORTH
583,155,2025-05-15 07:17:54,CANCELLED,CENTRAL
584,52,2025-11-06 00:14:35,DELIVERED,WEST
585,105,2023-06-22 07:48:05,PLACED,NORTH
586,211,2023-09-17 11:56:14,SHIPPED,EAST
587,511,2024-11-16 20:58:50,PLACED,EAST
588,126,2024-06-03 19:04:21,DELIVERED,WEST
589,486,2023-01-11 05:36:09,DELIVERED,NORTH
590,425,2024-02-18 05:46:53,DELIVERED,SOUTH
591,234,2025-04-02 18:47:36,DELIVERED,WEST
592,529,2024-12-13 15:33:13,DELIVERED,NORTH
593,11,2024-11-18 12:31:46,DELIVERED,NORTH
594,412,2023-05-12 16:45:39,SHIPPED,NORTH
595,155,2024-09-02 22:01:44,PLACED,CENTRAL
596,567,2024-04-04 09:24:20,DELIVERED,EAST
597,,2024-06-18 15:06:59,DELIVERED,SOUTH
598,211,2025-12-23 20:53:32,DELIVERED,CENTRAL
599,354,2025-10-09 21:42:16,DELIVERED,WEST
600,87,03-11-2023,DELIVERED,SOUTH
601,291,2025-03-19 12:31:00,DELIVERED,EAST
602,164,20-03-2025,CANCELLED,CENTRAL
603,312,2025-07-09 10:08:07,RETURNED,NORTH
604,266,2023-04-04 02:56:20,DELIVERED,NORTH
605,460,2025-10-08 05:38:16,DELIVERED,WEST
606,596,2024-06-10 14:06:04,CANCELLED,CENTRAL
607,307,2025-07-14 03:40:22,DELIVERED,CENTRAL
608,387,2025-11-10 14:08:57,SHIPPED,EAST
609,370,2025-03-13 06:43:10,SHIPPED,WEST
610,64,2024-10-02 02:26:51,SHIPPED,SOUTH
611,539,2024-11-24 02:12:10,DELIVERED,WEST
612,434,2024-02-14 15:12:50,DELIVERED,WEST
613,148,2024-10-09 15:59:30,DELIVERED,WEST
614,526,2023-07-20 23:49:45,SHIPPED,SOUTH
615,161,2024-12-08 11:44:58,DELIVERED,NORTH
616,113,2025-07-23 13:16:53,DELIVERED,NORTH
617,381,2025-03-23 02:33:28,DELIVERED,EAST
618,,2025-01-24 20:37:02,DELIVERED,WEST
619,313,2023-03-17 13:50:32,SHIPPED,WEST
620,358,04-01-2023,PLACED,WEST
621,464,2025-06-09 05:11:29,DELIVERED,WEST
622,142,2025-07-29 22:29:41,DELIVERED,WEST
623,334,2025-11-02 11:47:32,DELIVERED,CENTRAL
624,405,2024-09-28 08:03:03,PLACED,WEST
625,170,2024-03-06 21:17:35,DELIVERED,EAST
626,573,2025-05-21 13:14:58,RETURNED,CENTRAL
627,584,2025-06-15 02:44:05,DELIVERED,CENTRAL
628,545,2023-01-29 23:50:49,PLACED,SOUTH
629,594,2024-01-17 00:57:02,CANCELLED,CENTRAL
630,47,2024-05-12 18:32:22,RETURNED,EAST
631,25,2024-11-09 21:11:25,DELIVERED,EAST
632,102,2023-05-22 09:39:40,DELIVERED,SOUTH
633,158,2024-02-01 23:45:47,DELIVERED,SOUTH
634,334,2023-04-02 12:27:47,DELIVERED,EAST
635,146,2024-08-28 18:00:22,DELIVERED,WEST
636,246,2023-07-07 21:56:57,DELIVERED,WEST
637,395,2025-03-01 02:46:31,DELIVERED,EAST
638,68,2024-12-23 01:52:38,DELIVERED,SOUTH
639,104,2023-01-29 22:18:34,DELIVERED,SOUTH
640,457,2024-04-18 04:47:23,DELIVERED,SOUTH
641,173,2023-08-10 03:49:39,DELIVERED,WEST
642,2,2025-05-12 09:34:33,RETURNED,CENTRAL
643,172,25-03-2024,RETURNED,WEST
644,390,2024-02-29 13:28:19,CANCELLED,SOUTH
645,289,28-06-2025,DELIVERED,CENTRAL
646,405,2023-04-19 15:22:26,CANCELLED,CENTRAL
647,216,2024-03-10 02:57:37,RETURNED,EAST
648,268,2025-11-25 14:34:05,DELIVERED,EAST
649,330,2024-01-18 00:52:15,DELIVERED,CENTRAL
650,,2024-05-25 05:46:25,DELIVERED,NORTH
651,10,2025-08-03 17:12:54,DELIVERED,WEST
652,80,2024-09-02 04:18:46,CANCELLED,WEST
653,386,2025-11-10 07:08:39,DELIVERED,SOUTH
654,128,2025-12-18 19:10:00,RETURNED,WEST
655,21,2023-01-15 13:05:21,DELIVERED,EAST
656,311,2023-10-25 12:04:22,SHIPPED,WEST
657,,2024-07-17 21:35:25,DELIVERED,CENTRAL
658,,2023-11-21 19:18:11,DELIVERED,NORTH
659,506,2024-03-06 20:15:58,SHIPPED,CENTRAL
660,579,2025-11-10 04:31:14,DELIVERED,NORTH
661,584,2023-07-17 22:58:07,CANCELLED,EAST
662,24,2023-10-26 00:44:38,DELIVERED,CENTRAL
663,574,2025-08-12 12:36:02,PLACED,WEST
664,54,2025-09-22 16:57:18,DELIVERED,WEST
665,531,2024-03-01 16:47:15,DELIVERED,NORTH
666,,2023-12-15 19:45:50,DELIVERED,EAST
667,343,2023-01-09 00:21:07,DELIVERED,NORTH
668,434,2023-12-17 12:01:17,RETURNED,SOUTH
669,65,2023-09-13 12:19:03,PLACED,WEST
670,343,2024-11-02 00:13:25,SHIPPED,WEST
671,56,2024-01-06 06:40:31,DELIVERED,SOUTH
672,450,2023-04-24 06:18:46,DELIVERED,CENTRAL
673,63,2023-07-13 21:51:52,DELIVERED,NORTH
674,453,18-07-2023,DELIVERED,WEST
675,58,2023-04-13 04:50:19,DELIVERED,WEST
676,421,2024-09-15 23:49:48,DELIVERED,CENTRAL
677,476,2023-01-17 11:26:26,CANCELLED,CENTRAL
678,27,2023-06-07 07:54:53,DELIVERED,SOUTH
679,70,2023-06-17 18:46:39,CANCELLED,CENTRAL
680,263,2023-07-15 16:56:07,DELIVERED,CENTRAL
681,141,2024-11-21 16:47:45,PLACED,EAST
682,367,2025-06-27 00:34:14,CANCELLED,SOUTH
683,352,2023-08-17 23:48:29,RETURNED,CENTRAL
684,149,30-06-2025,DELIVERED,CENTRAL
685,201,2023-03-26 19:54:26,DELIVERED,SOUTH
686,488,2023-04-17 06:16:39,RETURNED,CENTRAL
687,593,2025-12-11 15:03:32,DELIVERED,EAST
688,108,2024-10-12 10:05:30,DELIVERED,NORTH
689,4,2025-02-09 09:38:08,DELIVERED,WEST
690,493,2025-08-27 05:25:27,RETURNED,EAST
691,189,2024-08-06 23:00:28,PLACED,NORTH
692,569,2023-04-25 12:53:48,DELIVERED,SOUTH
693,369,07-09-2025,PLACED,SOUTH
694,269,2024-03-17 08:02:55,DELIVERED,CENTRAL
695,23,2024-01-18 02:12:44,DELIVERED,NORTH
696,141,2023-02-02 14:42:14,DELIVERED,NORTH
697,313,2024-06-09 15:50:34,DELIVERED,EAST
698,540,2025-10-23 16:27:46,RETURNED,WEST
699,134,2023-04-12 13:27:02,SHIPPED,WEST
700,440,2025-12-14 15:23:22,SHIPPED,NORTH
701,549,2025-08-14 23:11:19,SHIPPED,SOUTH
702,287,2023-03-24 17:38:18,CANCELLED,CENTRAL
703,84,2025-01-29 14:53:32,DELIVERED,CENTRAL
704,398,2023-04-11 18:38:32,DELIVERED,CENTRAL
705,476,2024-08-04 09:39:04,DELIVERED,CENTRAL
706,507,2025-12-14 21:11:50,DELIVERED,CENTRAL
707,,2025-10-06 07:57:39,SHIPPED,SOUTH
708,436,2024-09-07 00:13:15,DELIVERED,EAST
709,138,2024-01-31 09:32:16,DELIVERED,CENTRAL
710,43,2024-06-30 03:39:51,DELIVERED,WEST
711,419,2024-12-01 20:08:09,DELIVERED,EAST
712,,2024-08-16 23:49:17,DELIVERED,NORTH
713,302,2024-07-11 19:57:17,DELIVERED,NORTH
714,101,2024-03-05 09:52:08,DELIVERED,CENTRAL
715,338,2023-11-08 03:58:16,DELIVERED,EAST
716,142,2023-10-24 03:39:54,DELIVERED,CENTRAL
717,,2024-02-10 15:50:06,CANCELLED,WEST
718,13,2024-09-22 07:46:21,DELIVERED,SOUTH
719,215,2024-09-09 12:04:16,DELIVERED,CENTRAL
720,473,2024-12-29 03:49:53,PLACED,SOUTH
721,428,2024-10-28 02:33:38,DELIVERED,CENTRAL
722,592,2023-02-16 18:21:40,DELIVERED,NORTH
723,364,2025-02-15 09:54:08,DELIVERED,WEST
724,334,2025-12-08 16:23:58,DELIVERED,NORTH
725,339,2023-08-05 03:19:08,DELIVERED,CENTRAL
726,391,2025-06-10 11:44:59,DELIVERED,CENTRAL
727,112,2024-08-23 07:17:52,RETURNED,EAST
728,567,2023-05-25 20:17:43,CANCELLED,CENTRAL
729,,2025-01-29 00:49:30,RETURNED,WEST
730,299,2024-03-16 21:29:16,PLACED,NORTH
731,176,2024-07-26 16:21:09,RETURNED,WEST
732,133,2023-09-01 22:42:21,DELIVERED,NORTH
733,212,2024-08-27 06:42:22,SHIPPED,WEST
734,589,2025-10-29 17:15:58,DELIVERED,CENTRAL
735,207,29-11-2025,SHIPPED,NORTH
736,253,2024-09-12 04:37:51,RETURNED,WEST
737,41,2024-12-15 21:40:10,DELIVERED,WEST
738,305,2024-06-22 16:57:50,CANCELLED,SOUTH
739,443,2024-10-06 18:17:18,RETURNED,SOUTH
740,403,2025-12-21 02:47:20,PLACED,SOUTH
741,551,2024-03-01 07:07:09,RETURNED,SOUTH
742,567,2025-02-05 14:33:01,DELIVERED,NORTH
743,334,2025-02-22 13:12:09,SHIPPED,SOUTH
744,,25-02-2025,DELIVERED,WEST
745,409,2024-08-15 02:30:34,DELIVERED,NORTH
746,140,2024-01-25 07:15:32,DELIVERED,WEST
747,562,2024-12-17 16:38:08,DELIVERED,WEST
748,286,2023-08-06 21:06:49,SHIPPED,NORTH
749,302,2025-07-31 22:10:25,DELIVERED,SOUTH
750,12,2023-05-01 12:35:22,SHIPPED,EAST
751,36,2023-10-04 10:05:33,DELIVERED,WEST
752,,2025-12-18 08:26:17,DELIVERED,NORTH
753,455,29-08-2024,PLACED,WEST
754,384,2023-11-10 09:20:22,SHIPPED,NORTH
755,,17-10-2024,CANCELLED,NORTH
756,99,2023-12-09 15:21:55,CANCELLED,SOUTH
757,,2023-09-17 11:58:23,CANCELLED,EAST
758,213,2025-05-23 02:53:46,DELIVERED,WEST
759,109,2023-07-07 15:53:53,SHIPPED,WEST
760,399,2025-10-12 22:37:02,SHIPPED,EAST
761,45,06-10-2025,SHIPPED,EAST
762,105,2025-07-19 07:27:29,DELIVERED,CENTRAL
763,98,2023-09-24 08:27:32,RETURNED,WEST
764,137,2025-11-19 01:57:47,DELIVERED,EAST
765,344,01-11-2025,RETURNED,WEST
766,239,2024-08-16 23:50:20,DELIVERED,NORTH
767,,2023-12-28 08:10:36,SHIPPED,SOUTH
768,82,27-10-2024,DELIVERED,EAST
769,210,2023-11-10 19:32:43,SHIPPED,CENTRAL
770,337,2024-11-20 07:18:42,DELIVERED,NORTH
771,425,2025-03-20 03:32:51,DELIVERED,NORTH
772,340,2023-12-22 18:06:44,SHIPPED,NORTH
773,228,2025-10-30 01:13:16,DELIVERED,EAST
774,7,13-10-2023,DELIVERED,SOUTH
775,145,2023-03-22 22:41:04,SHIPPED,SOUTH
776,210,2025-07-09 14:52:19,PLACED,WEST
777,203,2024-04-28 20:10:52,SHIPPED,SOUTH
778,460,2024-04-15 20:24:48,SHIPPED,WEST
779,369,2023-05-05 07:12:41,SHIPPED,WEST
780,444,2024-10-18 15:17:45,CANCELLED,WEST
781,438,2023-01-31 18:36:37,DELIVERED,EAST
782,567,2025-07-13 14:02:38,DELIVERED,WEST
783,385,2024-04-20 02:48:47,DELIVERED,EAST
784,201,2023-08-01 06:55:04,SHIPPED,NORTH
785,384,2025-02-16 19:26:30,RETURNED,WEST
786,316,2024-08-02 15:51:00,DELIVERED,WEST
787,128,2023-03-02 07:34:17,DELIVERED,SOUTH
788,357,2024-11-08 18:21:58,DELIVERED,EAST
789,395,2025-12-17 21:44:23,DELIVERED,SOUTH
790,,2025-01-12 02:53:59,DELIVERED,NORTH
791,152,2025-12-19 11:37:09,DELIVERED,SOUTH
792,593,2024-01-31 00:32:42,CANCELLED,NORTH
793,394,2023-07-01 08:02:01,DELIVERED,NORTH
794,434,2025-03-16 12:27:43,DELIVERED,EAST
795,392,2025-02-16 17:27:58,DELIVERED,NORTH
796,353,2023-06-19 18:01:57,DELIVERED,SOUTH
797,7,2024-09-10 05:24:18,CANCELLED,NORTH
798,428,2023-05-31 11:36:00,DELIVERED,WEST
799,191,2023-09-23 01:42:22,SHIPPED,SOUTH
800,462,2025-02-19 18:47:55,SHIPPED,SOUTH
801,197,2023-04-02 15:00:38,RETURNED,WEST
802,112,2024-11-15 15:37:19,SHIPPED,EAST
803,284,14-05-2023,PLACED,SOUTH
804,104,12-01-2025,DELIVERED,NORTH
805,43,2025-10-30 13:00:44,DELIVERED,NORTH
806,273,2024-08-06 13:50:10,DELIVERED,EAST
807,380,2025-07-27 20:36:16,DELIVERED,EAST
808,409,2024-01-08 04:49:28,PLACED,EAST
809,4,2024-05-28 00:48:29,DELIVERED,SOUTH
810,544,2023-02-09 21:26:08,DELIVERED,SOUTH
811,487,2024-07-26 08:03:43,DELIVERED,NORTH
812,330,18-09-2025,DELIVERED,NORTH
813,240,2024-05-20 16:27:32,DELIVERED,CENTRAL
814,488,2023-05-07 09:39:53,CANCELLED,NORTH
815,200,2024-08-20 20:33:59,CANCELLED,CENTRAL
816,,2025-02-22 22:13:00,PLACED,CENTRAL
817,457,2024-12-26 03:40:44,DELIVERED,CENTRAL
818,175,2024-01-10 05:27:47,DELIVERED,NORTH
819,30,2023-06-13 20:11:40,RETURNED,WEST
820,264,2024-03-11 12:29:53,RETURNED,NORTH
821,548,2025-10-30 18:45:26,DELIVERED,EAST
822,67,2023-12-14 16:06:01,DELIVERED,WEST
823,576,2025-10-12 19:53:29,DELIVERED,SOUTH
824,298,2023-12-14 06:34:45,PLACED,CENTRAL
825,119,2023-10-20 06:58:40,SHIPPED,EAST
826,2,2024-08-13 14:42:03,DELIVERED,SOUTH
827,328,2024-08-25 23:06:50,DELIVERED,SOUTH
828,228,2025-03-18 09:44:09,PLACED,WEST
829,304,2024-05-05 18:35:00,DELIVERED,WEST
830,150,2023-08-18 00:24:56,CANCELLED,NORTH
831,515,2025-07-19 07:52:34,SHIPPED,CENTRAL
832,221,2025-01-12 23:40:23,DELIVERED,WEST
833,342,2023-04-02 08:41:31,DELIVERED,SOUTH
834,184,2025-12-24 01:04:51,DELIVERED,EAST
835,164,2025-10-21 02:37:58,DELIVERED,EAST
836,357,2024-10-18 05:36:37,DELIVERED,CENTRAL
837,200,2024-03-15 16:29:28,DELIVERED,NORTH
838,595,2023-07-23 08:19:52,PLACED,EAST
839,592,2024-12-11 18:02:52,DELIVERED,EAST
840,201,2023-08-13 23:23:18,PLACED,CENTRAL
841,152,2023-06-08 08:53:27,RETURNED,SOUTH
842,486,2023-03-29 12:11:27,PLACED,CENTRAL
843,445,2025-10-06 21:24:10,DELIVERED,WEST
844,,2024-01-16 14:17:58,DELIVERED,CENTRAL
845,385,2023-09-25 22:46:53,RETURNED,NORTH
846,392,2024-12-21 07:00:40,DELIVERED,EAST
847,85,2023-01-19 00:34:10,DELIVERED,CENTRAL
848,,2023-12-16 10:11:10,DELIVERED,EAST
849,186,2025-12-13 15:58:27,RETURNED,WEST
850,102,2024-04-08 11:47:30,DELIVERED,CENTRAL
851,21,2023-10-15 05:11:35,CANCELLED,CENTRAL
852,599,2025-01-28 22:57:31,CANCELLED,NORTH
853,121,2023-11-19 06:48:35,DELIVERED,SOUTH
854,322,2023-01-09 06:29:35,SHIPPED,SOUTH
855,576,2025-10-10 20:12:05,DELIVERED,NORTH
856,373,2023-07-13 17:47:28,SHIPPED,NORTH
857,532,2024-01-21 18:40:39,DELIVERED,CENTRAL
858,503,2024-11-22 03:49:50,DELIVERED,EAST
859,215,2025-07-30 15:44:06,DELIVERED,NORTH
860,,2024-01-04 07:44:31,CANCELLED,SOUTH
861,222,2023-07-28 11:38:13,DELIVERED,CENTRAL
862,262,2024-10-17 13:51:36,DELIVERED,SOUTH
863,261,2024-09-13 11:17:40,RETURNED,SOUTH
864,276,2025-04-12 11:57:40,DELIVERED,SOUTH
865,524,2024-08-01 02:28:08,DELIVERED,SOUTH
866,445,2024-05-06 10:46:05,RETURNED,SOUTH
867,545,2023-05-01 10:19:35,DELIVERED,NORTH
868,372,2024-05-26 15:20:16,DELIVERED,SOUTH
869,101,2023-12-17 17:08:48,RETURNED,WEST
870,127,2023-06-13 02:47:07,DELIVERED,EAST
871,502,2025-07-03 17:03:48,DELIVERED,CENTRAL
872,102,2024-03-14 01:35:59,SHIPPED,WEST
873,545,2023-10-08 15:57:30,CANCELLED,WEST
874,266,10-01-2025,DELIVERED,SOUTH
875,388,2025-10-18 11:43:23,DELIVERED,EAST
876,429,2024-01-22 23:33:16,SHIPPED,EAST
877,283,2024-12-29 01:07:41,DELIVERED,SOUTH
878,90,2024-04-19 02:12:43,DELIVERED,EAST
879,79,2023-05-21 00:41:05,RETURNED,SOUTH
880,293,2025-06-12 17:21:40,DELIVERED,NORTH
881,140,2024-10-20 15:15:18,DELIVERED,CENTRAL
882,15,2025-12-20 02:55:30,RETURNED,NORTH
883,354,2024-10-22 04:21:43,DELIVERED,CENTRAL
884,460,2025-11-28 16:16:48,DELIVERED,CENTRAL
885,376,2023-12-16 15:09:53,DELIVERED,NORTH
886,175,2024-10-18 16:13:42,SHIPPED,SOUTH
887,121,2025-04-17 11:50:10,DELIVERED,EAST
888,,2023-11-27 23:40:27,DELIVERED,EAST
889,37,2025-09-25 19:47:40,CANCELLED,WEST
890,472,2023-03-31 07:38:00,DELIVERED,NORTH
891,191,2024-06-27 06:34:11,PLACED,WEST
892,542,2025-02-03 08:48:32,SHIPPED,NORTH
893,,2025-01-27 04:02:32,DELIVERED,WEST
894,374,2024-09-06 04:02:43,SHIPPED,EAST
895,450,2023-06-18 20:26:34,DELIVERED,WEST
896,204,2023-01-10 00:37:14,DELIVERED,SOUTH
897,340,2024-09-04 21:44:28,SHIPPED,SOUTH
898,273,2025-01-14 13:24:43,DELIVERED,WEST
899,333,2025-11-25 00:58:41,DELIVERED,WEST
900,399,2025-02-18 14:38:38,RETURNED,NORTH
901,513,15-07-2023,DELIVERED,NORTH
902,440,2025-11-19 17:14:29,DELIVERED,WEST
903,498,2025-01-15 22:53:35,DELIVERED,CENTRAL
904,192,2023-08-25 21:27:09,DELIVERED,EAST
905,440,2025-12-24 21:31:30,DELIVERED,NORTH
906,186,2025-12-25 04:34:42,CANCELLED,SOUTH
907,411,23-12-2023,RETURNED,SOUTH
908,,2024-10-24 05:43:37,CANCELLED,WEST
909,237,2024-09-24 17:08:23,DELIVERED,NORTH
910,53,2025-03-03 01:05:46,DELIVERED,EAST
911,253,2024-06-29 07:08:32,PLACED,NORTH
912,330,2023-01-01 19:58:51,DELIVERED,CENTRAL
913,259,2023-06-06 12:40:06,DELIVERED,EAST
914,14,2023-06-23 06:05:17,DELIVERED,SOUTH
915,371,2024-05-29 12:28:06,DELIVERED,CENTRAL
916,283,2024-07-31 05:57:52,DELIVERED,NORTH
917,124,22-07-2023,RETURNED,SOUTH
918,102,27-10-2023,DELIVERED,EAST
919,207,2024-04-13 07:51:19,SHIPPED,SOUTH
920,259,2023-10-25 19:20:41,DELIVERED,CENTRAL
921,460,2024-06-23 13:45:22,SHIPPED,WEST
922,537,2023-04-16 04:21:20,DELIVERED,NORTH
923,133,2023-09-17 07:47:33,RETURNED,NORTH
924,408,2025-12-13 18:51:47,DELIVERED,CENTRAL
925,522,2023-04-27 11:39:47,DELIVERED,WEST
926,189,01-08-2025,DELIVERED,CENTRAL
927,,2025-12-18 07:40:10,DELIVERED,CENTRAL
928,226,2025-03-26 16:08:52,DELIVERED,NORTH
929,547,2023-09-23 19:24:34,PLACED,SOUTH
930,277,2024-03-07 11:30:46,PLACED,SOUTH
931,2,2023-11-23 04:20:16,DELIVERED,EAST
932,563,2024-05-19 04:32:37,SHIPPED,CENTRAL
933,59,2024-04-03 02:29:42,PLACED,EAST
934,287,2023-12-07 15:20:08,RETURNED,CENTRAL
935,598,2025-10-18 02:34:33,DELIVERED,WEST
936,565,2025-10-12 16:21:08,DELIVERED,EAST
937,405,2024-02-22 13:20:53,SHIPPED,WEST
938,491,2024-07-26 15:53:44,SHIPPED,SOUTH
939,503,2023-10-01 13:52:38,SHIPPED,EAST
940,182,2023-02-02 16:42:01,DELIVERED,SOUTH
941,437,2023-04-18 21:26:14,RETURNED,WEST
942,141,2023-06-05 16:59:12,CANCELLED,CENTRAL
943,22,2023-06-04 22:12:06,PLACED,NORTH
944,86,2023-07-25 07:59:31,RETURNED,CENTRAL
945,10,2023-01-21 23:12:03,SHIPPED,EAST
946,492,2023-05-12 23:43:55,CANCELLED,SOUTH
947,159,2024-04-22 12:08:35,DELIVERED,EAST
948,22,2025-09-01 18:22:05,SHIPPED,EAST
949,426,2023-06-09 07:56:27,RETURNED,NORTH
950,151,2023-12-19 03:03:42,DELIVERED,WEST
951,116,2025-12-02 20:30:10,RETURNED,SOUTH
952,289,2023-06-08 01:00:08,DELIVERED,NORTH
953,87,2024-07-14 00:10:19,DELIVERED,SOUTH
954,186,2024-10-27 20:25:30,SHIPPED,EAST
955,357,2025-08-28 12:40:35,DELIVERED,WEST
956,272,2025-10-24 23:08:47,DELIVERED,NORTH
957,153,2023-01-04 09:13:48,SHIPPED,SOUTH
958,490,2024-08-29 18:36:27,SHIPPED,WEST
959,331,2024-03-08 14:20:35,SHIPPED,WEST
960,435,2024-07-01 18:12:26,RETURNED,CENTRAL
961,252,2025-09-15 22:19:27,DELIVERED,CENTRAL
962,550,2025-04-09 04:24:43,DELIVERED,CENTRAL
963,225,2024-10-17 07:21:48,SHIPPED,NORTH
964,18,2023-11-12 18:48:54,DELIVERED,SOUTH
965,358,2023-06-21 02:55:30,CANCELLED,SOUTH
966,565,2024-04-02 19:06:40,RETURNED,SOUTH
967,58,2023-11-24 08:51:30,SHIPPED,SOUTH
968,435,2024-08-09 08:45:28,DELIVERED,CENTRAL
969,162,25-04-2023,DELIVERED,NORTH
970,583,2024-01-16 15:58:11,DELIVERED,SOUTH
971,541,2024-12-30 18:05:55,DELIVERED,WEST
972,14,2024-06-08 00:50:04,SHIPPED,NORTH
973,516,2025-07-27 13:13:27,DELIVERED,WEST
974,466,2025-11-22 04:38:28,CANCELLED,CENTRAL
975,233,2025-02-18 15:09:38,SHIPPED,NORTH
976,129,2025-03-21 02:58:05,DELIVERED,NORTH
977,573,2023-12-07 01:25:21,PLACED,WEST
978,415,2025-01-11 15:22:06,SHIPPED,EAST
979,277,2025-10-01 12:45:17,PLACED,CENTRAL
980,,2024-06-05 03:17:24,DELIVERED,NORTH
